"12-13-2024","Physical Inventory Report by Department","","Raleigh","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"Department","Class","Product Number","Product Description","Product Division","QOH Before","QOH After","Cost Before","Cost After","Count Variance","Cost Variance","QA","QOO","Zone","Shelf","Bin","Aisle","Reorder"
"Siding","Special Order","NSSO00305","1x6x14 Beaded Tongue & Groove #2 Yellow Pine","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00306","6x6- RL W R CEDAR APPEARANCE GR RGH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00307","6X8 R/L W R CEDAR APPEARANCE GR RGH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00308","CER0606
6""X61 R/L W R CEDAR APPEARANCE GR
RGH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00309","CER0608
6'X8'- R/L W R CEDAR APPEARANCE GR
RGH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00310","6"" Cove Crown","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00311","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00312","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00313","CER0606
6""X61 RYL W R CEOAR APPEARANCE GR
RGH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00314","CER0608
6'X8'- R/L W R CEDAR APPEARANCE GR
RGH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00315","Mastic Ovation Dutchlap 4.5- Deep Granite","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00316","WM49 PVC crown Mold","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00317","WM49 PVC crown Mold"" (16')","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00318","Mastic Ovation Dutch Lap 4.5 Harbor Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00319","Mastic Ovation Dutch Lap 4.5 Harbor Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00320","Mastic Ovation Dutch Lap 4.5 Harbor Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00321","Mastic Ovation Dutch Lap 4.5 Silver Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00322","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00323","32""x32"" NF Louver","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00324","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00325","MASTIC MILL CREEK DUTCH LAP - SCOTTISH THISTLE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00326","MASTIC MILL CREEK DUTCH LAP - SCOTTISH THISTLE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00327","BKT 18x24x4","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00328","1x6x14 syp #2 T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00329","12x54 louver","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00330","1x6x14 Beaded Tongue & Groove #2 Yellow Pine","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00331","WM49 PVC crown Mold"" (16')","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00332","WM49 PVC crown Mold"" (16')","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00333","1x6x14 Beaded Tongue & Groove #2 Yellow Pine","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00334","2"" 16ga SS Finish Nails (small box)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00335","1 3/4"" RS SS Coil Nails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00336","2"" SS Siding Nails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00337","Small Box 2"" 16ga SS Finish","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00338","1 3/4"" RS SS Coil","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00339","2"" SS Siding Nails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00340","Mastic Ovation Dutch Lap 4.5 Deep Granite","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00341","MASTIC OVATION DUTCH LAP 4.5 SCOTTISH THISTTLE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00342","MASTIC OVATION DUTCH LAP 4.5 HARBOR GRAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00343","MASTIC OVATION DUTCH LAP 4.5 SCOTTISH THISTLE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00344","R.O. 40""W x 40""H RH SWING WITH OVERLAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00345","MASTIC OVATION DUTCH LAP 4.5 DEEP GRANITE","","33","33","2084.61","2084.61","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00346","MASTIC OVATION DUTCH LAP 4.5 DEEP GRANITE","","0","0","0.00","0.00","0","0","0","38","","","","","No"
"Siding","Special Order","NSSO00347","6"" Cove Crown","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00348","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00349","6"" Cove Crown","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00350","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00351","32""x32"" NF Louver","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00352","2x6x12 S4S Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00353","2x8x16 S4S Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00354","4x4x10 S4S Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00355","4x6x12 S4S Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00356","4x6x16 S4S Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00357","MASTIC OVATION DUTCH LAP 4.5 SCOTTISH THISTLE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00358","NDX 5/8"" J Channel","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00359","NDX T4  Remodeler Solid Soffit","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00360","NDX T4  Remodeler Vented Soffit","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00361","Gentek Valuguard Smooth Trim Coil","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00362","MASTIC SHUTTERS RP 14-3/4 X 47 (pair)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00363","MASTIC SHUTTERS RP 14-3/4 X 55 (pair)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00364","NDX 5/8"" J Channel","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00365","NDX T4  Remodeler Solid Soffit Traditional Colors","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00366","NDX T4  Remodeler Soffit Vented","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00367","Gentek Valuguard Smooth Trim Coil","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00368","MASTIC SHUTTERS RP 14-3/4 X 51 (pair)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00369","R.O. 40.5""W x 62.5""H RH SWING WITH OVERLAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00370","R.O. 40.5""W x 75.0""H RH SWING WITH OVERLAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00371","Small Box 2"" 16ga SS Finish","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00372","MASTIC OVATION DUTCH LAP 4.5 SCOTTISH THISTLE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00373","Coravent S-400","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00374","18x18x3.5 PVC Bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00375","Small Box 2"" 16 GA SS Finish Nails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00376","Mastic Mill Creek D5 Dutch Lap .040 SQ","","-31","-31","-1812.57","-1812.57","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00377","PVC Tapered Column 12""x10""x58""","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00378","2x8x16 Elite Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00379","2x6x12 DAT Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00380","2x6x16 DAT Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00381","1x6x12 Primed Hardie","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00382","1x4x12 Primed Hardie","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00383","1x6x12 DAT Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00384","2x8x16 Elite Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00385","Front Gable Brackets","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00386","Front Porch Brackets","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00387","Garage Brackets","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00388","Rear Gable Bracket (Large)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00389","Rear Gable Bracket (Small)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00390","Roll White Trim Cool Smooth","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00391","36”x6’ porch rail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00392","36”x6’ stair railing","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00393","porch railing bracket kits (1 top/1 bottom SP WH 79862A01","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00394","Metal Missle post support","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00395","4” post sleeve skirt","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00396","post sleeve cap","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00397","4” post sleeve 42”","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00398","12x54 louver","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00399","1x6x14 Beaded Tongue & Groove #2 Yellow Pine","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00400","WM49 PVC crown Mold"" (16')","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00401","6"" Cove Crown","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00402","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00403","1-3/4 RS SS Coil Roofing Nails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00404","1-3/4"" RS SS Coil Roofing Nails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00405","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00406","2x8x16 Elite Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00407","2x8x16 Elite Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00408","R.O. 39.5""W x 50""H RH SWING WITH OVERLAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00409","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00410","Norandex 5/8"" J-channel","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00411","NDX T4 Remodeler Solid Soffit Traditional Colors","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00412","Norandex T4 Remodeler Soffit Vented","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00413","Gentek Valuguard Smooth","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00414","CEDAR 1X10X10 COLUMN WRAP FRONT","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00415","CEDAR 1X6X10 CAP","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00416","CEDAR 1X8X20 BASE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00417","1x6x16 T&G V-Groove","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00418","1x6x16 T&G V-Groove","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00419","4x4x10 CEDAR","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00420","1X10X10 CEDAR","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00421","1X6X10 CEDAR","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00422","1X8X20 CEDAR","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00423","1x10x10 Cedar","","36","36","1170.00","1170.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00424","1x4x10 Cedar","","45","45","517.50","517.50","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00425","1x6x10 Cedar","","65","65","1137.50","1137.50","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00426","5/4x6x12 KDAT","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00427","2x4x12 KDAT","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00428","Rail Easy Cable 5/32x100","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00429","Rail Easy Cable 5/32x500","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00430","Rail Easy Swivel End Flat 10/pk","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00431","Rail Easy Tensioner 10/pk","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00432","Atlantis Rail Cable Stabilizer Kit For Flat Top","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00433","Handrail Brackets Stn Nckl","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00434","36”x10’ porch rail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00435","36”x8’ stair railing","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00436","porch railing bracket kits","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00437","Metal Missle post support","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00438","4” post sleeve cap","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00439","4” post sleeve 42”","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00440","Southern Woodcraft 7.5""x5.5""x7.5"" Wood Corbel CV-2 S","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00441","Primed Hardie 5/4x8","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00442","Primed Hardie 5/4x6","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00443","Mastic Ovation Dutch Lap 4.5 Harbor Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00444","389 Plybead from vendor (NON STOCK)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO00445","3/8 Plybead from vendor (NON STOCK)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
